Year,Species,Population,Region,Conservation Status,Gender Ratio,Habitat Area(km²),Primary Threat,Mortality Rate(%/year),Breeding Pairs,Average Lifespan,Human Settlements(count within 10km)
1982,Indian Elephant,2290,Uttarakhand,Vulnerable,83.51,26677.54,Disease,3.22,562,65,28
1982,Indian Elephant,2801,West Bengal,Critically Endangered,113,14729.23,Habitat Loss,12.8,956,65,9
1982,Indian Elephant,4510,Gujarat,Endangered,108.49,12603.28,Disease,10.52,1385,65,8
1982,Indian Elephant,4047,Madhya Pradesh,Endangered,93.76,36845.78,Climate Change,7.35,1408,65,19
1982,Indian Gaur,10741,Sikkim,Endangered,89.07,15162.55,Human Conflict,11.58,2896,22,20
1982,Indian Gaur,4055,West Bengal,Endangered,91.51,44494.99,Disease,13.02,1110,22,20
1982,Indian Gaur,6009,Tamil Nadu,Critically Endangered,97.19,41609.32,Climate Change,13.29,1278,22,12
1982,Indian Gaur,8444,Gujarat,Vulnerable,88.35,18769.91,Human Conflict,7.69,2128,22,7
1982,Indian Gaur,9339,West Bengal,Endangered,82.85,20532.89,Poaching,13.41,3316,22,49
1982,Indian Gaur,9271,Sikkim,Critically Endangered,94.48,49004.7,Poaching,7.57,2077,22,50
1982,Indian Gaur,5271,Gujarat,Endangered,87.09,30858.7,Habitat Loss,12.7,1570,22,20
1982,Indian Gaur,8032,Gujarat,Critically Endangered,97.64,35902.11,Poaching,7.46,2135,22,40
1982,Indian Leopard,3624,Gujarat,Vulnerable,86.42,25944.91,Habitat Loss,12.79,1092,15,48
1982,Indian Leopard,795,Madhya Pradesh,Vulnerable,102.89,43626.21,Poaching,6.3,179,15,23
1982,Indian Leopard,8254,Tamil Nadu,Vulnerable,84.01,32445.28,Disease,3.29,1653,15,0
1982,Indian Leopard,10148,Kerala,Endangered,113.23,6456.14,Habitat Loss,11.46,2228,15,14
1982,Indian Leopard,10857,Madhya Pradesh,Vulnerable,114.3,6233.1,Poaching,10.25,3304,15,47
1982,Indian Leopard,6188,Madhya Pradesh,Vulnerable,108.42,33641.27,Poaching,12.12,1592,15,17
1982,Indian Leopard,10921,Tamil Nadu,Vulnerable,97.53,20087.39,Climate Change,9.59,3326,15,19
1982,Indian Rhinoceros,4472,Kerala,Endangered,116.61,30300.43,Habitat Loss,11.73,1685,40,16
1982,Indian Rhinoceros,1713,Sikkim,Vulnerable,106.31,45688.46,Climate Change,3.14,468,40,40
1982,Indian Rhinoceros,3481,Sikkim,Endangered,116.77,42556.24,Habitat Loss,4.36,757,40,11
1982,Indian Rhinoceros,5737,Madhya Pradesh,Critically Endangered,85.89,29439.87,Disease,9.67,2118,40,25
1982,Indian Rhinoceros,1110,Kerala,Endangered,104.65,46680.3,Habitat Loss,2.46,339,40,44
1982,Indian Rhinoceros,5941,Sikkim,Endangered,90.35,15141.29,Human Conflict,10.59,1827,40,32
1982,Indian Rhinoceros,1289,Karnataka,Endangered,111.53,40220.83,Human Conflict,4.43,412,40,0
1982,Indian Rhinoceros,3529,Sikkim,Endangered,86.18,49970.82,Poaching,8.3,1222,40,21
1982,Indian Rhinoceros,2884,West Bengal,Critically Endangered,112.81,29363.19,Habitat Loss,11.76,578,40,33
1982,Indian Rhinoceros,3253,Maharashtra,Vulnerable,93.05,36374.42,Poaching,5.02,1061,40,12
1982,Indian Rhinoceros,943,Kerala,Endangered,117.31,23753.66,Poaching,10.17,188,40,21
1982,Indian Rhinoceros,909,Karnataka,Endangered,86.44,33428.91,Habitat Loss,14.21,339,40,17
1982,One-horned Rhinoceros,2511,Kerala,Critically Endangered,82.9,10920.11,Disease,8.63,899,40,12
1982,One-horned Rhinoceros,511,Tamil Nadu,Vulnerable,116.6,4630.11,Human Conflict,4.23,150,40,38
1982,One-horned Rhinoceros,4369,West Bengal,Critically Endangered,97.86,13585.6,Habitat Loss,10.51,1279,40,36
1982,One-horned Rhinoceros,4064,Sikkim,Critically Endangered,90.4,42319.65,Poaching,10.82,1594,40,17
1982,One-horned Rhinoceros,4955,Gujarat,Critically Endangered,94.85,49582.43,Climate Change,10.55,1796,40,0
1982,One-horned Rhinoceros,546,Maharashtra,Critically Endangered,99.44,10843.09,Poaching,6.12,113,40,24
1982,One-horned Rhinoceros,1268,Kerala,Endangered,93.6,33919.96,Habitat Loss,7.32,472,40,32
1982,One-horned Rhinoceros,1761,Maharashtra,Endangered,118.64,40677.43,Climate Change,4.07,597,40,49
1982,One-horned Rhinoceros,352,Gujarat,Endangered,84.69,18497.81,Habitat Loss,8.44,128,40,26
1982,One-horned Rhinoceros,1832,Kerala,Critically Endangered,90.68,30954.31,Poaching,9.09,394,40,21
1982,One-horned Rhinoceros,4413,Karnataka,Endangered,118.47,31539.65,Climate Change,3.89,965,40,11
1982,One-horned Rhinoceros,2639,Gujarat,Vulnerable,81.98,41214.99,Disease,3.76,858,40,49
1982,One-horned Rhinoceros,2335,Karnataka,Vulnerable,117.49,15645.47,Habitat Loss,13.24,587,40,2
1982,One-horned Rhinoceros,3079,Karnataka,Vulnerable,87.74,36208.05,Habitat Loss,8.29,1047,40,34
1982,One-horned Rhinoceros,3186,Karnataka,Vulnerable,97.56,17215.33,Habitat Loss,4.93,930,40,19
1982,One-horned Rhinoceros,641,Karnataka,Critically Endangered,95.35,7517.81,Poaching,4.67,249,40,4
1982,One-horned Rhinoceros,3034,Assam,Endangered,80.39,22629.42,Habitat Loss,13.26,738,40,31
1982,One-horned Rhinoceros,2529,Assam,Endangered,116.92,38390.03,Poaching,10.18,797,40,29
1982,Red Panda,3339,Assam,Vulnerable,84.94,44290.06,Poaching,10.97,771,10,32
1982,Red Panda,7834,Gujarat,Endangered,90.39,33594.28,Habitat Loss,12.15,2749,10,34
1982,Red Panda,1442,Uttarakhand,Endangered,111.08,48740.17,Climate Change,5.68,545,10,7
1982,Red Panda,4746,Maharashtra,Vulnerable,111.39,43054.97,Disease,2,1557,10,24
1982,Red Panda,10063,Uttarakhand,Vulnerable,80.21,29867.11,Climate Change,5.93,3781,10,27
1982,Red Panda,1502,Assam,Vulnerable,100.78,31328.16,Poaching,13.41,320,10,18
1982,Red Panda,10087,Gujarat,Vulnerable,105.5,8271.51,Poaching,13.9,2316,10,33
1982,Red Panda,5526,Madhya Pradesh,Endangered,96.3,38400.86,Habitat Loss,7.16,1984,10,47
1982,Red Panda,3255,Sikkim,Critically Endangered,85.73,49839.11,Poaching,2.19,1294,10,44
1982,Snow Leopard,1278,Maharashtra,Endangered,83.16,36774.6,Habitat Loss,4.14,467,18,40
1982,Snow Leopard,1885,Gujarat,Vulnerable,106.79,39813.7,Climate Change,11.61,530,18,40
1982,Snow Leopard,540,Karnataka,Endangered,119.13,15794.11,Climate Change,12.58,207,18,38
1982,Snow Leopard,583,West Bengal,Vulnerable,117.84,16799.93,Human Conflict,10.64,126,18,45
1982,Snow Leopard,1168,Sikkim,Vulnerable,80.53,19612.69,Disease,6.59,319,18,10
1982,Snow Leopard,1319,Kerala,Critically Endangered,92.4,8842.71,Climate Change,9.93,488,18,30
1982,Snow Leopard,882,Uttarakhand,Vulnerable,107.15,1387.25,Disease,8.45,230,18,45
1982,Snow Leopard,2096,Uttarakhand,Critically Endangered,104.16,25013.11,Disease,9.72,566,18,20
1982,Snow Leopard,1118,West Bengal,Vulnerable,97.93,1515.24,Poaching,12.93,374,18,13
1982,Snow Leopard,2101,Kerala,Critically Endangered,86.61,23640.78,Climate Change,8.36,688,18,35
1982,Snow Leopard,218,Uttarakhand,Endangered,107.2,38375.53,Poaching,7.16,73,18,40
1982,Snow Leopard,885,Assam,Endangered,88.5,48032.43,Habitat Loss,11.57,275,18,34
1982,Snow Leopard,735,Assam,Vulnerable,86.99,25675.21,Poaching,13.93,180,18,23
1982,Snow Leopard,1820,West Bengal,Critically Endangered,110.95,34465.88,Poaching,3.42,388,18,5
1982,Snow Leopard,2255,Assam,Critically Endangered,94.25,19141.91,Human Conflict,6.52,664,18,35
1982,Snow Leopard,2158,Maharashtra,Critically Endangered,82.21,24442.66,Human Conflict,9.3,681,18,14
1982,Snow Leopard,1608,Maharashtra,Endangered,95.71,38414.27,Human Conflict,8.08,381,18,47
1982,Snow Leopard,1205,Uttarakhand,Critically Endangered,98.19,32788.71,Disease,9.05,378,18,3
1983,Asiatic Lion,2140,Kerala,Vulnerable,92.22,22917.95,Climate Change,6.19,737,21,39
1983,Asiatic Lion,1530,Assam,Critically Endangered,98.89,29170.87,Human Conflict,8.9,396,21,4
1983,Asiatic Lion,2180,Assam,Endangered,90.74,12601.04,Disease,3.85,731,21,38
1983,Asiatic Lion,2237,Gujarat,Critically Endangered,95.6,35960.28,Poaching,8.13,675,21,0
1983,Asiatic Lion,126,Assam,Critically Endangered,116.36,17464.35,Poaching,13.13,47,21,19
1983,Asiatic Lion,2051,Assam,Vulnerable,98.14,43151.8,Habitat Loss,11.24,417,21,6
1983,Asiatic Lion,121,Sikkim,Critically Endangered,82.33,30087.53,Human Conflict,5.38,34,21,0
1983,Asiatic Lion,505,Tamil Nadu,Endangered,91.48,27584.78,Poaching,5.06,153,21,11
1983,Asiatic Lion,1259,Gujarat,Endangered,112.15,47492.44,Disease,2.17,340,21,15
1983,Asiatic Lion,956,Tamil Nadu,Vulnerable,97.59,37004.87,Human Conflict,4.28,292,21,28
1983,Bengal Tiger,1701,Karnataka,Vulnerable,88.95,49194.02,Climate Change,7.03,557,22,12
1983,Bengal Tiger,1386,Uttarakhand,Vulnerable,91.8,28666.93,Climate Change,12.63,523,22,7
1983,Bengal Tiger,1286,Sikkim,Critically Endangered,90.02,8822.83,Poaching,13.1,321,22,39
1983,Bengal Tiger,243,Madhya Pradesh,Critically Endangered,92.43,40193.18,Poaching,11.68,64,22,44
1983,Bengal Tiger,1064,Sikkim,Critically Endangered,88.41,26899.99,Disease,3.87,244,22,49
1983,Bengal Tiger,205,Gujarat,Endangered,112.46,25015.05,Habitat Loss,14.38,47,22,36
1983,Bengal Tiger,778,Assam,Critically Endangered,108.27,16547.51,Human Conflict,9.78,270,22,48
1983,Bengal Tiger,983,Tamil Nadu,Endangered,107.85,41457.22,Habitat Loss,12.59,377,22,32
1983,Blackbuck,10128,Kerala,Critically Endangered,92.93,35355.64,Habitat Loss,4.95,3603,14,5
1983,Blackbuck,6203,Uttarakhand,Critically Endangered,81.89,42567.77,Climate Change,7.96,2401,14,42
1983,Blackbuck,10806,West Bengal,Endangered,103.3,20460.72,Human Conflict,12.33,2181,14,12
1983,Blackbuck,7069,Kerala,Vulnerable,101.31,48121.01,Poaching,9.39,1466,14,3
1983,Blackbuck,2879,Kerala,Endangered,102.64,23185.41,Habitat Loss,2.84,1007,14,37
1983,Blackbuck,9366,Madhya Pradesh,Endangered,100.96,10392.65,Poaching,12.26,2957,14,18
1983,Blackbuck,4583,Madhya Pradesh,Vulnerable,90.37,37916.37,Habitat Loss,12.24,1193,14,40
1983,Blackbuck,6007,Tamil Nadu,Endangered,92.74,19586.7,Human Conflict,2.53,2244,14,18
1983,Blackbuck,4744,Karnataka,Endangered,87.07,39948.88,Disease,8.58,1600,14,40
1983,Blackbuck,6880,West Bengal,Critically Endangered,119.23,49695.24,Human Conflict,5.82,1719,14,45
1983,Blackbuck,2509,Tamil Nadu,Endangered,83.7,34861.15,Habitat Loss,13.33,943,14,8
1983,Blackbuck,8822,Sikkim,Critically Endangered,93.26,4602.9,Disease,6.91,2801,14,19
1983,Blackbuck,3748,Sikkim,Vulnerable,106,16705.58,Habitat Loss,11.47,949,14,14
1983,Indian Elephant,2924,Karnataka,Endangered,107.5,3445.19,Climate Change,3.68,1118,65,40
1983,Indian Elephant,3019,Assam,Critically Endangered,106.6,8488.54,Climate Change,14.85,1146,65,49
1983,Indian Elephant,3597,Karnataka,Endangered,82.58,28391.71,Poaching,12.36,1028,65,17
1983,Indian Elephant,4614,Karnataka,Vulnerable,87.19,21613.59,Habitat Loss,8.64,1679,65,16
1983,Indian Elephant,1763,Uttarakhand,Vulnerable,86.92,42430.76,Habitat Loss,4.4,638,65,22
1983,Indian Elephant,3809,Assam,Endangered,110.12,33351.89,Habitat Loss,7.62,867,65,22
1983,Indian Elephant,950,Karnataka,Endangered,113.51,47066.01,Climate Change,3.37,350,65,34
1983,Indian Elephant,1297,Maharashtra,Vulnerable,110.18,12127.71,Habitat Loss,6.84,352,65,38
1983,Indian Elephant,5853,Kerala,Endangered,86.82,3335.22,Climate Change,5.37,1757,65,13
1983,Indian Elephant,5917,Uttarakhand,Critically Endangered,87.59,26429.65,Climate Change,5.48,1314,65,8
1983,Indian Elephant,1744,Gujarat,Critically Endangered,118.96,13321.26,Human Conflict,8.96,692,65,10
1983,Indian Elephant,2579,West Bengal,Critically Endangered,98.08,8231.92,Disease,7.21,532,65,45
1983,Indian Elephant,4902,Kerala,Vulnerable,112.49,30446.88,Poaching,8.24,1689,65,1
1983,Indian Gaur,1263,Tamil Nadu,Critically Endangered,101.45,37765.31,Poaching,10.23,340,22,5
1983,Indian Gaur,3072,Kerala,Critically Endangered,118.95,25456.32,Human Conflict,12.37,1227,22,49
1983,Indian Gaur,4605,Uttarakhand,Endangered,84.72,2699.12,Human Conflict,2.36,1292,22,39
1983,Indian Gaur,1671,Sikkim,Endangered,81.28,35706.3,Poaching,2.01,420,22,10
1983,Indian Gaur,4207,Maharashtra,Endangered,114.32,34933.13,Climate Change,5.55,1251,22,34
1983,Indian Gaur,7062,Kerala,Vulnerable,112.92,36449.47,Disease,13.11,2355,22,12
1983,Indian Gaur,1219,Gujarat,Critically Endangered,103.51,9871.28,Disease,7.78,411,22,7
1983,Indian Gaur,4261,Uttarakhand,Endangered,83.21,39562.29,Human Conflict,13.58,1470,22,32
1983,Indian Gaur,8346,Madhya Pradesh,Endangered,92.72,17416.96,Poaching,6.33,2492,22,8
1983,Indian Gaur,9418,Uttarakhand,Vulnerable,85.36,7082.44,Poaching,2.39,2606,22,15
1983,Indian Leopard,2150,Tamil Nadu,Critically Endangered,83.86,31369.15,Climate Change,2.46,796,15,30
1983,Indian Leopard,2361,Sikkim,Endangered,116.64,16900.54,Climate Change,9.3,741,15,7
1983,Indian Leopard,10049,Tamil Nadu,Endangered,107.74,18641.05,Habitat Loss,5.88,3893,15,44
1983,Indian Leopard,711,Karnataka,Critically Endangered,84.55,17065.14,Climate Change,14.35,167,15,43
1983,Indian Leopard,2476,Sikkim,Endangered,90.96,23730.33,Human Conflict,11.86,842,15,21
1983,Indian Leopard,5956,Maharashtra,Endangered,89.23,26162.39,Human Conflict,8.38,1809,15,50
1983,Indian Leopard,6249,West Bengal,Critically Endangered,113.25,28150.5,Habitat Loss,5.26,1723,15,9
1983,Indian Leopard,7504,Uttarakhand,Critically Endangered,99.79,9531.89,Climate Change,2.28,2764,15,10
1983,Indian Leopard,4154,Uttarakhand,Vulnerable,112.52,32856.97,Habitat Loss,9.73,1623,15,35
1983,Indian Leopard,5315,Madhya Pradesh,Vulnerable,83.58,10514.43,Human Conflict,11.45,1653,15,14
1983,Indian Leopard,4901,Sikkim,Critically Endangered,100.84,40411.71,Habitat Loss,8.9,1958,15,27
1983,Indian Rhinoceros,5900,Karnataka,Critically Endangered,100.98,49322.52,Disease,7.97,1735,40,2
1983,Indian Rhinoceros,4116,Kerala,Vulnerable,115.92,24189.95,Climate Change,11.74,1365,40,32
1983,Indian Rhinoceros,4731,Gujarat,Critically Endangered,102.11,44409.88,Disease,4.11,1400,40,0
1983,Indian Rhinoceros,5616,Uttarakhand,Endangered,115.64,15837.97,Poaching,6.91,1696,40,15
1983,Indian Rhinoceros,5012,Maharashtra,Endangered,110.11,17988.97,Climate Change,5.48,1861,40,0
1983,Indian Rhinoceros,4198,Tamil Nadu,Endangered,83.57,11717.13,Human Conflict,10.22,1412,40,21
1983,Indian Rhinoceros,3122,West Bengal,Vulnerable,114.82,33039.07,Climate Change,14.56,1050,40,13
1983,Indian Rhinoceros,250,Gujarat,Vulnerable,108.55,31796.5,Habitat Loss,13.58,96,40,38
1983,Indian Rhinoceros,354,Kerala,Critically Endangered,108.4,21386.95,Climate Change,14.54,97,40,4
1983,One-horned Rhinoceros,5919,Tamil Nadu,Endangered,92.45,3183.11,Human Conflict,3.12,1617,40,12
1983,One-horned Rhinoceros,3586,Tamil Nadu,Critically Endangered,88.68,15015.91,Poaching,9.76,1153,40,42
1983,One-horned Rhinoceros,1599,Karnataka,Vulnerable,105.54,27179.95,Human Conflict,10.81,381,40,48
1983,One-horned Rhinoceros,2017,West Bengal,Endangered,108.18,41363.52,Poaching,4.33,569,40,40
1983,Red Panda,3479,Sikkim,Vulnerable,110.57,46832.14,Climate Change,3.53,1214,10,22
1983,Red Panda,10120,Gujarat,Critically Endangered,80.41,12271.55,Disease,6.38,2503,10,30
1983,Red Panda,5843,Assam,Vulnerable,117.04,8687.64,Human Conflict,14.38,1491,10,21
1983,Red Panda,1093,Madhya Pradesh,Endangered,112.34,20440.57,Climate Change,7.39,250,10,25
1983,Red Panda,10904,Madhya Pradesh,Endangered,87.22,9042.07,Human Conflict,13.89,3754,10,22
1983,Red Panda,10550,Madhya Pradesh,Critically Endangered,112.57,47000.02,Human Conflict,10.56,3883,10,34
1983,Red Panda,9693,Tamil Nadu,Vulnerable,111.41,33116.04,Climate Change,2.61,3283,10,38
1983,Red Panda,393,Karnataka,Vulnerable,115.98,12844.43,Disease,9.82,146,10,42
1983,Red Panda,1136,Tamil Nadu,Endangered,112.02,31729.52,Disease,13.22,389,10,25
1983,Red Panda,6849,Maharashtra,Endangered,118.17,43499.02,Human Conflict,10.58,2577,10,19
1983,Red Panda,5150,Assam,Endangered,115.81,4554.69,Poaching,9.55,1504,10,9
1983,Red Panda,8067,Maharashtra,Vulnerable,109.82,18197.32,Habitat Loss,3.23,2144,10,9
1983,Snow Leopard,153,Kerala,Vulnerable,104.89,21813.44,Human Conflict,8.75,49,18,15
1983,Snow Leopard,1673,West Bengal,Vulnerable,97.51,36887.29,Disease,14.7,522,18,17
1983,Snow Leopard,446,Uttarakhand,Critically Endangered,119.71,13530.65,Climate Change,14.44,142,18,4
1983,Snow Leopard,2055,Karnataka,Critically Endangered,93.42,30773.44,Climate Change,9.78,786,18,28
1983,Snow Leopard,1275,Uttarakhand,Critically Endangered,110.03,10851.51,Climate Change,4.42,256,18,44
1983,Snow Leopard,1755,Assam,Endangered,87.81,31122.06,Habitat Loss,6.68,466,18,43
1983,Snow Leopard,55,Madhya Pradesh,Vulnerable,80.25,2737.59,Poaching,2.92,17,18,21
1983,Snow Leopard,396,West Bengal,Endangered,104.83,5715.92,Habitat Loss,10.8,91,18,23
1983,Snow Leopard,340,Madhya Pradesh,Vulnerable,111.89,43848.8,Human Conflict,10.59,102,18,29
1984,Asiatic Lion,2165,Assam,Endangered,111.94,6391.15,Disease,11.52,581,21,27
1984,Asiatic Lion,1135,Kerala,Endangered,119.13,25333.42,Climate Change,6.14,302,21,44
1984,Asiatic Lion,1849,Maharashtra,Critically Endangered,95.86,33616.78,Human Conflict,3.91,549,21,47
1984,Asiatic Lion,989,Uttarakhand,Vulnerable,82.51,29663.25,Human Conflict,2.62,326,21,42
1984,Asiatic Lion,1598,Gujarat,Vulnerable,95.87,18045.39,Disease,7.54,586,21,24
1984,Asiatic Lion,1964,Tamil Nadu,Critically Endangered,86.15,27638.74,Poaching,14.1,464,21,27
1984,Asiatic Lion,1319,Karnataka,Critically Endangered,84.9,31368.12,Disease,13.71,514,21,24
1984,Asiatic Lion,248,Karnataka,Vulnerable,119.17,32780.71,Disease,11.88,82,21,21
1984,Asiatic Lion,682,Madhya Pradesh,Vulnerable,96.16,45246.72,Habitat Loss,2.21,169,21,29
1984,Bengal Tiger,1418,Kerala,Critically Endangered,103.62,32182.88,Climate Change,8.46,329,22,18
1984,Bengal Tiger,751,Sikkim,Endangered,84.68,37604.87,Disease,4.41,265,22,47
1984,Bengal Tiger,820,Uttarakhand,Endangered,87.81,8503.02,Disease,2.84,267,22,6
1984,Bengal Tiger,137,Kerala,Critically Endangered,80.78,21165.33,Poaching,5.34,54,22,31
1984,Bengal Tiger,553,Karnataka,Vulnerable,114.65,38982.62,Human Conflict,4.06,161,22,27
1984,Bengal Tiger,1261,Assam,Vulnerable,109.5,1722.97,Climate Change,3.34,387,22,27
1984,Bengal Tiger,626,Kerala,Vulnerable,105.33,32945.04,Poaching,14.65,192,22,32
1984,Bengal Tiger,57,Karnataka,Vulnerable,109.96,29688.91,Poaching,6.96,13,22,2
1984,Bengal Tiger,2160,Tamil Nadu,Critically Endangered,86.31,14780.88,Disease,10.23,534,22,2
1984,Bengal Tiger,1757,Assam,Critically Endangered,103.03,5218.51,Human Conflict,10.78,359,22,12
1984,Bengal Tiger,575,Assam,Endangered,100.78,35699.07,Habitat Loss,11.22,194,22,15
1984,Blackbuck,6193,Maharashtra,Endangered,94.84,45510.01,Poaching,14.44,2055,14,17
1984,Blackbuck,10958,Gujarat,Critically Endangered,94.67,37368.85,Human Conflict,9.18,2584,14,47
1984,Blackbuck,6821,Madhya Pradesh,Critically Endangered,84.39,15647.6,Human Conflict,11.59,1958,14,16
1984,Blackbuck,8946,Sikkim,Critically Endangered,101.77,41453.41,Human Conflict,4.51,3309,14,26
1984,Blackbuck,7842,Uttarakhand,Endangered,95.37,10035.11,Poaching,5,2686,14,41
1984,Blackbuck,2918,Uttarakhand,Vulnerable,91.72,46287.4,Human Conflict,8.51,1007,14,20
1984,Blackbuck,5295,Assam,Endangered,102.64,25657.31,Poaching,2.28,2029,14,0
1984,Blackbuck,3361,Gujarat,Endangered,112.27,49671.29,Human Conflict,8.38,1009,14,17
1984,Blackbuck,8851,Madhya Pradesh,Endangered,109.09,49720.35,Disease,3.92,2493,14,45
1984,Blackbuck,931,Gujarat,Critically Endangered,97.91,12913.65,Disease,13.28,346,14,23
1984,Blackbuck,5470,Kerala,Vulnerable,101.28,16143.83,Poaching,7.22,1582,14,45
1984,Indian Elephant,816,Assam,Critically Endangered,82.53,18361.41,Poaching,6.36,272,65,1
1984,Indian Elephant,5485,Uttarakhand,Endangered,103.1,5280.84,Climate Change,10.87,1765,65,4
1984,Indian Elephant,2018,Gujarat,Vulnerable,90.05,22232.56,Climate Change,8.55,419,65,19
1984,Indian Elephant,4274,Kerala,Critically Endangered,94.18,3078.62,Disease,12.83,1077,65,30
1984,Indian Elephant,5068,Kerala,Critically Endangered,106.2,14215.31,Habitat Loss,11.54,1347,65,25
1984,Indian Elephant,2351,Karnataka,Endangered,88.89,45696.5,Poaching,11.22,534,65,36
1984,Indian Elephant,5755,Karnataka,Critically Endangered,107.39,16993.37,Disease,14.84,2155,65,30
1984,Indian Elephant,1055,Kerala,Vulnerable,83.66,37205.48,Habitat Loss,8.36,337,65,1
1984,Indian Elephant,3921,Tamil Nadu,Critically Endangered,95.56,20127.34,Habitat Loss,2.99,1442,65,49
1984,Indian Elephant,3238,Karnataka,Critically Endangered,85.35,5248.42,Human Conflict,8.92,1107,65,32
1984,Indian Elephant,3366,Assam,Endangered,119.74,24859.01,Habitat Loss,8.95,992,65,45
1984,Indian Elephant,5325,Uttarakhand,Critically Endangered,108.09,14603.44,Poaching,7.34,2082,65,7
1984,Indian Gaur,921,Karnataka,Endangered,118.53,39072.1,Climate Change,7.68,325,22,44
1984,Indian Gaur,5852,Karnataka,Endangered,92.52,41317.02,Habitat Loss,3.81,1807,22,8
1984,Indian Gaur,5166,Sikkim,Vulnerable,115.76,28148.33,Disease,2.66,1252,22,40
1984,Indian Gaur,6387,Sikkim,Vulnerable,97.77,28804.41,Human Conflict,6.45,1323,22,18
1984,Indian Gaur,10279,Madhya Pradesh,Critically Endangered,100.97,46311.28,Disease,14.04,3875,22,47
1984,Indian Gaur,4547,West Bengal,Vulnerable,118.54,3272.76,Habitat Loss,12.44,1713,22,50
1984,Indian Gaur,8163,Uttarakhand,Critically Endangered,98.82,1044.06,Human Conflict,10.45,2448,22,31
1984,Indian Gaur,1202,Madhya Pradesh,Critically Endangered,95.62,39773.72,Human Conflict,9.78,422,22,14
